stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,18.33,0,0,0,0,0,0,0,0,0
12hpf,2.13,4.75,0,2.7,0,0,0,2.04,0,0
14hpf,33.09,0,0,0,0,0,0,2.32,0,0
16hpf,26.13,7.82,2,3.34,29.87,8.06,0,1.63,3.81,0
19hpf,75.36,0,0,16.19,92.15,0,0,5.49,0,9.7
24hpf,87.15,0.85,0,19.5,49.24,0.87,0,0.92,26.93,3.54
2dpf,304.56,0.68,9.06,51.84,49.25,111.24,9.5,0.49,50.62,30.77
3dpf,1397.57,2.62,1.49,38.65,10.47,92.46,1.33,0,12.97,13.37
5dpf,233.61,5,7.65,151.57,12.09,151.2,9.18,3.44,41.09,48.36
10dpf,1950.56,11.32,5.14,98.16,10.42,65.69,6.14,0,23.77,25.18
