stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0,1.06,0,6.43
5dpf,1.87,6.63,0.67,1.79,1.93,0.55,0,8.16
10dpf,0,4.1,0,0,1.92,0,0.41,2.4
