stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,8.07,0,0,0,0,0,0,0,16.99
2dpf,29.87,0,0,1.81,7.05,0,0,1.18,152.97
3dpf,8.12,0,0.85,1.21,1.42,0.32,0,0.34,124.26
5dpf,14.43,2.27,0.74,0,17.41,1.43,1.41,0.97,627.1
10dpf,31.5,1.76,0.9,0.44,3.21,0,0,0,362.08
