stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,1919.16,117.36,26.98,0,488.37,35.8,0,152.27,946.62,1001.33
12hpf,4865.27,313.13,24.51,232.96,1549.78,282.12,13.05,558.64,2475.72,2035.52
14hpf,1964.46,82.06,155.9,278.72,574.79,318.2,34.4,87.94,706.78,1181.39
16hpf,1396.65,119.05,156.68,210.41,595.48,241.2,68.45,121.57,556.14,934.8
19hpf,1055.64,24.02,5.19,103.01,184.67,80.12,32.76,22.4,81.15,501.38
24hpf,1270.73,34.14,27.73,181.51,403.12,202.31,98.65,20.36,259.91,294.64
2dpf,1334.56,23.09,68.75,161.04,424.18,764.58,188.91,19.43,232.23,345.6
3dpf,2951.85,39.41,33.32,101.46,76.85,1041.09,41.23,0,60.17,154.94
5dpf,455.76,46.88,89.72,242.04,88.98,998.94,124.44,42.69,120.76,599.7
10dpf,1376.38,83.72,112.85,197.27,52.76,763.28,63.29,1.28,80.12,168.13
