stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.31,0,0,0,0,0,1.19
3dpf,6.28,0,0,1.89,0,0,0
5dpf,0.41,0.99,0.37,5.22,0,0.67,2.28
10dpf,5.31,3.37,1.46,4.77,1.03,0.6,2.18
