stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.65,0,2.75,15.14,0,0.49
3dpf,2.36,0,0,4.86,0.3,0
5dpf,0,0,0,4.57,0.57,0.43
10dpf,0.49,0.48,0,4.45,0,0
