stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,45.48
19hpf,0,0,0,0,0,0,0,17
24hpf,0,0,0,0,0,0,0,1.97
2dpf,1.04,0,0,0.95,2.31,0,0,288.87
3dpf,1.05,1.41,0,0,0.44,0,0,50.94
5dpf,0.79,0,0.55,0.92,5.12,0.7,1.3,300.21
10dpf,5.31,0,1.82,0.4,2.19,0,0.47,99.13
