stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,0,0,1.84
24hpf,0,0,0.84,0,0,0,0,0,0
2dpf,29.11,0,24.31,0.68,9.13,14.11,16.6,1.09,3.76
3dpf,125.52,0,8.75,0.8,1.83,1.42,0.3,0.3,4.99
5dpf,9.02,0.7,5.2,3.65,1.98,20.15,3.5,1.41,10.85
10dpf,184.4,1.13,17.95,0.96,0,1.42,3.51,0,5.19
