stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.15,0,0,0.68,0.69
5dpf,0.46,0.51,0,0.43,0.41
10dpf,2.08,0,0.5,0,0
