stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,8.39,0,0,0,0,0,0,0,0,8.51
12hpf,59.82,0,0,1.94,5.87,0,0,0,7.38,20.92
14hpf,22.37,0,5.28,0,2.32,0,0,0,2.24,0
16hpf,52.28,0,6.39,12.82,9.4,8.47,0,0,9.03,32.06
19hpf,88.94,0,1.61,1.66,12.52,2.13,3.48,0,1.89,8.54
24hpf,138.36,0.9,5.53,17.53,21.81,19.6,5.23,0.82,10.87,21.16
2dpf,441.46,4.33,25.45,58.72,179.7,235.21,63.45,4.12,72.03,115.69
3dpf,1504.13,10.07,7.46,19.62,34.82,340.41,15.28,0,18.45,31.02
5dpf,163.81,22.75,56.7,94.36,32.13,428.96,42.42,9.81,67.55,167.33
10dpf,779.65,25.3,55.24,71.15,27.36,354.58,26.15,0.51,40.96,54.54
