stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,146.2,0,9.12,0,32.63,0,0,87.74,21.68,97.31
12hpf,348.72,18.58,0,13.21,151.9,64.35,2.65,365.7,133.75,199.09
14hpf,111.16,4.84,11.59,20.05,31.88,27.45,6.17,89.44,30.88,145.31
16hpf,146.65,17.64,20.42,26.71,83.49,15.31,9.27,116.21,40.71,260.47
19hpf,103.54,0,3.72,11.38,28.24,21.08,3.65,64.38,5.39,214.4
24hpf,165.32,5.11,25.97,40.41,97.13,66.18,30.06,18.4,38.96,156.22
2dpf,599.69,13.77,69.12,97.22,355.79,945.67,108.32,60.99,200.9,480.96
3dpf,1033.41,44.02,14.73,45.58,57.33,653.35,16.6,0,38.05,106.57
5dpf,186.93,37.18,73.46,140.13,53.35,676.22,55.02,28.97,92.65,440.08
10dpf,707.13,81.53,66.23,112.54,41.91,579.31,43.48,0.99,69.73,143.43
