stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,19.72,0,0,0,10.43,0,0,0,0,0
12hpf,15.49,0,4.4,0,1.76,1.81,0,7.45,16.67,9.99
14hpf,2.82,0,0,0,4.67,2.23,0,2.3,7.94,0
16hpf,38.21,1.65,1.89,0,24.02,0,0,4.33,16.29,13.87
19hpf,128.05,2.56,0,5.67,18.76,18.95,2.06,0,3.42,11.69
24hpf,41.5,1.13,2.79,0.95,13.58,11.23,2.01,2.05,12.68,13.39
2dpf,215.43,8.16,40.13,33.69,106.54,234.97,41.52,5.99,100.62,100.64
3dpf,338.17,77.94,5.23,32.88,13.15,248.52,6.45,0,13.6,20.42
5dpf,196.97,64.46,60.87,168.82,38.64,771.11,41.35,13.31,101.92,288.66
10dpf,236.03,46.83,18.43,66.97,13.51,282.7,11.41,0.44,21.45,26.54
