stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,21,0,0,0,0,0,0,0,9.56,8.69
12hpf,52.91,6.88,0,3.64,14.65,3.95,0,1.86,13.88,30.42
14hpf,4.65,0,0,0,5.44,2.25,0,0,4.84,3.47
16hpf,26.77,1.67,0,5.54,10.48,5.36,0,0,17.87,12.11
19hpf,42.5,0,0,0,1.67,0,0,0,0,1.8
24hpf,20.92,0,0,0.91,5.73,0.93,3.18,0,2.51,4.37
2dpf,263.65,4.36,23.32,41.94,103.74,192.63,54.44,1.87,63.48,54.69
3dpf,225.8,3.21,4.55,8.26,9.43,134.41,6.8,0,6.04,12.12
5dpf,51.97,7.87,20.8,27.94,16.01,282.41,22.06,4.27,52.88,69.01
10dpf,116.55,12.7,12.52,19.62,5.64,182.46,16.22,0,15.51,15.9
