stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
2dpf,0,0,0.9,0.94,0.49
3dpf,0.49,0,0,0,0
5dpf,0.34,0.51,0,3.07,0
10dpf,2.64,0.87,0,0.68,0.67
