stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,21.17,0,5.16,17.08,37.68,0.93,0,11.24,24.74
3dpf,14.99,0.36,0.63,2.89,48.3,1.22,0,3.44,9.25
5dpf,7.47,0.76,9.03,2.69,54.85,1.75,0.67,6.15,25.41
10dpf,29.74,0.56,4.09,6.86,78.23,6.73,0,10.96,6.43
