stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,0,0,1.95,0,0,0,0
24hpf,3.33,0,0,0,0,0,0
2dpf,13.06,0,0,3.21,0,0,0.51
3dpf,33.62,0,0,1.26,1.46,0,0
5dpf,44.82,0,1.46,2.45,4.76,1.39,9.48
10dpf,49.62,1.71,0,2.33,3.24,4.33,0
