stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
24hpf,0,0,0,0,0,0.93
2dpf,1.74,0.69,1.85,0,0,11.16
3dpf,2.7,1.44,0,0,0,3.51
5dpf,5.65,1.32,0.77,0,1.86,23.18
10dpf,2.85,0.95,0.39,0.42,1.08,7.58
