stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,2.49,0,0,0
2dpf,1.58,0,0,0,0,0.48,0,1.37,0
3dpf,5.82,1.96,0.34,2.97,1.55,5.1,0,0,1.32
5dpf,0,0,0,0.76,0,0.82,0.61,0.32,0.35
10dpf,3.8,1.93,0,1.38,4.38,1.08,0,0.45,0
