stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,0,0.64,0.5,0,0
3dpf,0.42,0,0,0.73,0
5dpf,0,0,0,0.32,0.31
10dpf,1.42,0,0,1.27,0
