stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,5.72,0,3.38,1.63,8.1,0,0.54,5.38
3dpf,22.7,0,0.36,0,8.32,1.37,0.75,0.93
5dpf,5.01,0.29,1.51,0.35,13.8,1.03,0,5.82
10dpf,10.02,0.82,0,0,2.5,0,0,0.9
