stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,8.91,0,0,0,0,0,0,0,0,0
12hpf,17.23,0,2.62,0,1.84,0,0,0,12.12,5.63
14hpf,44.42,0,0,0,2.28,0,0,0,23.42,5.09
16hpf,42.78,0,2.55,0,1.71,1.72,0,0,24.88,10.94
19hpf,95.53,0,1.66,1.81,2.35,1.52,0,0,8.26,1.57
24hpf,174.69,0.97,8.1,3.08,5.09,10.55,1.72,0,45.01,4.67
2dpf,199.11,2.44,15.7,21.45,28.97,102.19,34.9,0.57,45.96,51.94
3dpf,886.3,8.21,19.74,17.84,17.25,144.78,13.17,0,27.13,20
5dpf,130.67,7.72,28.69,49.09,19.95,331.46,34.99,17.62,73.11,131.21
10dpf,685.89,29.85,54.64,59.77,30.34,480.32,29.39,0.57,112.61,48.93
