stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
10hpf,23.84,0,0,0,0,0,0,0
12hpf,4.7,0,0,0,0,0,0,7.07
14hpf,0,0,0,0,0,0,0,2.41
16hpf,7.84,0,0,0,0,0,0,2
19hpf,0,0,0,0,0,0,0,3.59
24hpf,0,0,0,0,0,0,0,1.32
2dpf,3.91,0.55,0,0,1.37,0,1.01,1.27
3dpf,15.08,3.04,0,0,4.68,0,0.36,0
5dpf,1.92,6.68,0.65,0.97,5.12,8.31,1.93,2.01
10dpf,7.84,26.85,0,0,3.66,3.72,0.51,2.01
