stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,0,19.01,0
24hpf,15.34,0,0,0,0,0,0,59.38,1.25
2dpf,13.78,0,1.15,0,9.98,10.59,0.81,41.99,11.12
3dpf,0.86,0,0,0,0,4.87,0,7.07,0
5dpf,0.65,0,0,1.77,0,2.02,0,45.02,1.98
10dpf,0,1.57,0,0,0,0,0,18.93,0
