stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
16hpf,3.62,0,0,3.51,0,0,0,0,0
19hpf,1.9,0,0,0,0,0,0,0,0
24hpf,0,0,0,0,0,0,0,0,3.27
2dpf,64.08,1.1,0.7,9.72,4.44,28.12,5.66,0,31.2
3dpf,14.09,4.21,0,3.05,0.4,14.08,0,0,13.23
5dpf,44.01,4.69,0,10.88,1,39.54,0,0.81,40.75
10dpf,25.85,2.14,0.69,8.53,0,13.25,0,0.68,16.53
