stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.32,0,0,0,0.5,0,1.76,0
3dpf,3.29,0,0.78,0,0,1.3,0.36,1.3
5dpf,1.59,0,0,0.87,0,0.45,0.3,0.57
10dpf,3.37,0.87,1.23,0.85,0,1.05,0,1.01
