stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,8.13,0,0,0,3.38,0,0,0,0
3dpf,74.75,0.47,0,0,1.83,0.39,0,0.3,0.57
5dpf,6.17,0,1.38,0.6,2.89,0,0.29,0,0
10dpf,24.82,0,1.38,0,0,0,0,0,0
