stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,1.09,0,0,3.69,1.44,0.52,0,0,0
3dpf,87.62,0,0.41,5.4,0,0,0,0,1.29
5dpf,7.23,1.74,0,43.17,1.3,10.14,0.75,0,1.84
10dpf,117.07,1.81,3.39,9.32,0,4.21,0,1.25,1.38
