stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,8.3,0.88,4.52,7.77,2.52,1.36,4.98
3dpf,3.32,0,0,1.12,0,0,0.3
5dpf,0.69,0.41,0.92,4.48,0.78,0,1.27
10dpf,2.9,0,0,0.84,0,0,0
