stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,1286.72,10.43,13.55,0,232.53,37.84,0,39.59,310.11,295.86
12hpf,1171.09,59.53,10.45,25.85,262.03,49.74,5.47,27.72,368.67,309.34
14hpf,261.25,2.64,11.06,25.89,69.06,40.23,9.78,7.48,112.32,81.04
16hpf,344.9,11.68,20.16,36.51,112.66,35.4,19.26,8.31,127.74,99.84
19hpf,416.06,1.6,0,11.92,33.04,15.82,5.14,0,21.46,38.43
24hpf,361.79,3.03,2.68,16.36,69.29,41.6,6.25,0,70.33,30.1
2dpf,800.56,13.62,44.91,63.77,256.79,429.56,48.13,10.18,121.66,112.61
3dpf,1533.39,9.14,9.22,10.49,11.37,195.83,17.37,0,18.61,28.42
5dpf,106.15,10.19,38.37,41.87,30.08,248.5,31.04,6.37,55.26,157.9
10dpf,406.77,5.01,21.86,15.09,7.15,54.17,9.19,0,8.42,20.35
