stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,13.81,0,0,1.22,0.67,3.72,3.13,0
3dpf,89.02,0,0.4,0,0.98,42.72,0,0
5dpf,8.03,1.99,2.67,3.21,0,38.39,2.01,1.35
10dpf,47.3,4.71,0,0,0,18.94,0,0
