stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
10hpf,0,0,0,0,0,10.16
14hpf,0,0,0,0,0,8.67
16hpf,0,0,0,0,0,5.58
19hpf,0,0,0,0,0,23.49
24hpf,0,0,0,0,0,11.52
2dpf,6.81,0,0,0,0,19.4
3dpf,1.65,0.55,0.29,0.59,3.4,12.14
5dpf,1.5,0,0.74,2.11,2.27,7.64
10dpf,2.05,2.43,1.36,0,0.73,20.37
