stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,2.76
16hpf,0,5.87,0,0,2.76,0,0,3.84
19hpf,0,1.5,0,0,0,0,0,1.74
24hpf,0,2.68,0,1.84,0,0,0.92,4.36
2dpf,8.47,1.3,0,22.53,6.51,1.31,34.3,3.34
3dpf,13.41,0,0,3.08,18.52,0,1.99,0
5dpf,3.5,0,1.01,2.55,5.26,0.83,5.67,0
10dpf,5.27,0,0,0,2.64,0,1.34,0
