stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.49,0,0,0,1,0,0,0
3dpf,2.9,0.32,0.3,0,5.23,33.96,5.94,0
5dpf,4.65,1,0,0.96,3.46,102.43,28.45,0.54
10dpf,7.56,6.02,0,0,8.98,36.87,4.72,0
