stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,2.46,0
2dpf,0.53,0,0,0,1.82,0,2.26
3dpf,4.29,1.43,0.35,0,0.38,0,0.54
5dpf,2.6,0,0.95,0.9,0.36,0,1.25
10dpf,11.44,0,0.96,0,0.55,0,0.76
