stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,0,1.27,0,0.56,0
3dpf,1.09,0,0,0,0,0,0,0
5dpf,3.79,141.35,3.33,0.51,13.16,0.51,0,9.7
10dpf,7.65,384.36,0.68,0,1.74,0,0,2.32
