stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,1174.56,0,41.56,0,201.22,11.18,0,39.49,519.36,372.34
12hpf,1972.53,74.72,46.31,82.15,394.11,124.87,7.37,117.91,1495.37,592.7
14hpf,1029.61,20.84,93.95,78.48,151.88,101.06,22.45,22.27,425.37,336.08
16hpf,1005.11,87.59,113.67,173.14,371.61,144.17,44.32,43.75,574.61,478.21
19hpf,1679.05,18.2,42.48,113.37,220.99,80.86,69.78,18.99,183.93,419.51
24hpf,1232.61,12.67,201.88,51.01,208.04,111.84,82.02,6.58,842.29,263.44
2dpf,1028.98,48.03,143.24,148.34,402.06,687.87,150.07,13.69,368.86,281.42
3dpf,2188,115.38,47.08,117.33,36.44,479.6,26.04,0,50.52,142.8
5dpf,390.85,73.35,164,380,75.05,746.04,78.74,24.68,226.04,606.63
10dpf,885.7,130.84,106.42,160.8,33.67,428.63,32.31,0,122.05,154.43
