stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
12hpf,1.79,126.75,0,0,23.76,0,0,0,79.94
14hpf,8.52,25.54,0,0,26.27,8.25,0,6.67,335.72
16hpf,2.15,32.23,1.89,0,33.51,8.14,0,3.97,362.43
19hpf,3.37,8.47,0,0,40.61,0,0,0,431.26
24hpf,18.47,20.55,0,1.86,31.62,12.05,0,3.83,406.67
2dpf,13.83,1,0,6.16,5.41,6.13,0,34.6,9.01
3dpf,10.23,0.52,0,0,1.22,2.32,0,0.49,1.3
5dpf,0.3,0,0,0.53,0,2.4,0.37,1.24,1.54
10dpf,6.92,1.76,0,0,2.83,4.29,0,0,0.45
