stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0,0,0,0,1.07,2.87,0,0
3dpf,0.45,0,0.4,1.82,0,12.74,0,0
5dpf,0.88,1.72,0.91,1.12,0,23.21,0,4.16
10dpf,0.58,0,0,0,0,26.86,0.48,1.2
