stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,2.12,0
2dpf,0,0,0,1.08,0,0,0,3.31
3dpf,2.74,0,0.29,0,2.04,0,0,0
5dpf,9.17,0,0.85,0,2.54,0.49,0,0
10dpf,6.56,1.46,0,0,2.48,0,0,0
