stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,1.91,0,1.12,0
5dpf,0.63,0,0.36,0,1.5
10dpf,0.91,0,0,0,0
