stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.82,0,0,1.37,1.82,2.16,0,55.4
3dpf,18.01,2.46,1.29,0,0.42,6.04,0,185.89
5dpf,2.16,0,1.08,1.88,0.63,10.63,1.19,701.23
10dpf,28.28,4.94,21.79,0,0.42,9.17,0.81,543.08
