stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,9.12,0,0,0,0,0,0,8.48
12hpf,0,1.87,0,0,0,0,0,0,0,0
14hpf,0,3.83,0,0,0,0,0,0,0,32.14
16hpf,1.81,3.32,0,0,0,1.63,0,0,0,0
19hpf,0,0,0,0,0,5.31,0,0,0,12.03
24hpf,14.69,1.85,0,3.53,0.93,3.96,0,0,2.73,1.78
2dpf,191.52,7.47,13.5,62.26,63.55,125.15,25.85,5.04,40.68,164.52
3dpf,1231.78,16.78,4.74,25.28,23.03,242.97,6.38,0,16.82,41.32
5dpf,162.2,55.92,45.17,95.42,32.54,379.43,35.54,19.73,59.02,202.56
10dpf,1302.13,39.18,19.47,42.27,15.64,195.19,34.57,0,26.58,67.27
