stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,10.36,3.39,4.01,12.12,0,0.56,4.63
3dpf,1.77,0.84,1.76,7.04,0.43,0.65,0
5dpf,3.36,4.58,1.4,4.05,0.92,0.41,2.38
10dpf,1.82,4.22,0,4,0,0,0
