stage,central_nervous_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,20.73,2.57,4.27,1.93,0
3dpf,44.58,0,1.46,0,0
5dpf,0.79,0.41,3.15,0,1.66
10dpf,22.29,0,2.53,0,0
