stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,9.65,0
12hpf,3.72,0,0,0,0,0,0,0,0,1.99
14hpf,2.31,0,0,0,0,0,0,0,0,0
16hpf,3.87,0,0,0,0,1.65,0,0,0,1.69
19hpf,3.12,0,0,0,0,0,0,0,0,0
24hpf,5.98,0,0,0.85,2.22,2.69,0.88,1.82,0,1.02
2dpf,125.25,0.6,3.23,16.97,47.98,78.38,8.39,0.67,27.39,34.18
3dpf,412.51,1.8,0.62,3.32,3.7,88.83,1.76,0,4.33,7.46
5dpf,42.34,1.97,15.6,31.75,9.78,121.38,5.35,4.71,23.26,64.48
10dpf,197.32,2.74,12.76,12.01,4.07,59.57,4.53,0,5.63,12.6
