stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.87,1.85,0,0.48,0,6.27
3dpf,0,0,0,0.7,0,0.81
5dpf,0.36,3.71,0,0.7,0.51,0.56
10dpf,0.52,0.86,1.24,0,0,0
