stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,48.73
12hpf,0,0,0,0,0,0,2.53
14hpf,0,0,0,0,0,0,229.88
16hpf,0,0,0,0,0,0,13.71
19hpf,0,0,0,0,0,0,228.55
24hpf,0,0,0,0,0,0,11.69
2dpf,0,0,0.62,0.69,0,0,111.08
3dpf,0.49,0.67,0,0,0,0,36.79
5dpf,0,0.38,0,0,1.78,0,152.16
10dpf,0.84,0,0,0,0.9,0.37,47.36
