stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.87,0,0.53,0,0,0
3dpf,1.54,0,0,0.88,0,0.64
5dpf,0.35,0,0,0.36,0,0
10dpf,5.84,0.5,0,0.71,0.49,0
