stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,1.99,0,0,0,0,0,0,0,0
24hpf,0,0,0,0,0.9,0,0,0,0
2dpf,8.06,0,1.95,9.2,6.21,0,0,1.55,1.38
3dpf,34.39,0.29,1.25,1.01,15.53,1.74,0,0.81,0.73
5dpf,0.77,1.29,0.97,0.5,9.35,1.09,0.37,1.5,1.59
10dpf,10.11,0,0.7,0,3.44,0.59,0,0,1.42
