stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,16034.42,285.96,85.37,0,2786.84,229.06,0,642.35,6375.27,5834.59
12hpf,19883.3,636.18,159.78,632.37,4874.36,953.69,50.1,1505.95,9628.49,6178.38
14hpf,12562.72,183.95,490.47,730.95,2425.31,1239.58,216.16,304.89,4646.82,4117.01
16hpf,13671.17,509.83,1104.28,898.08,4378.19,1806.98,442.46,662.12,5929.54,6071.58
19hpf,14541.41,96.23,338.82,439.26,1742.25,765.14,424.41,154.9,1408.63,3262.06
24hpf,11856.29,98.38,1320.73,474.05,2238.97,1041.94,499.09,55.06,2446.49,1668.13
2dpf,4121.45,96.69,341.97,338.19,1456.54,2328.8,340.9,29.26,722.81,836.41
3dpf,6204.13,136.23,128.19,146.01,123.45,1278.91,66.23,0.53,151.36,354.39
5dpf,796.63,82.15,439.8,306.5,169.87,1496.75,166.37,63.74,449,1338.36
10dpf,1463.78,117.09,261.65,158.43,64.23,867.89,52.48,0.61,175.43,211.54
