stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,153.02,0,0,0,41.73,0,0,0,73.25,76.27
12hpf,26.19,2.08,0,0,9.9,0,0,0,5.88,5.75
14hpf,75.6,6.51,0,0,10.21,0,0,0,15.39,14.06
16hpf,48.16,1.65,0,0,14.55,0,1.75,0,11.27,17.5
19hpf,497.44,0,0,1.74,23.85,0,1.63,0,20.19,25.4
24hpf,172.84,0,5.05,2.69,43.19,1.83,0,0,7.44,8.84
2dpf,282.01,3.04,16.05,16.63,185.56,40.79,7.22,1.1,16.76,17.09
3dpf,503.15,3.65,1.95,3.32,7.12,24.96,0.32,0,3.81,6.93
5dpf,20.76,0.36,10.65,2.27,11.93,15.39,2.12,0,8.53,9.12
10dpf,106.81,1.12,8.5,0,0,30.21,2.28,0,1.45,2.71
