stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,3.25,0,0,0,0
3dpf,17.12,0.66,0,2.26,0,1.06
5dpf,1.54,2.74,1.7,5.89,0.53,0
10dpf,3.87,3.86,0,0.9,0,0
