stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,13.15,0,0,0.86,2.82,0.48,0
3dpf,34.62,0,0,0,0,0,0
5dpf,2.96,0,0.89,0,0.84,1.12,1.26
10dpf,15.35,1.12,0.7,0,2.58,0,0
