stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
10hpf,19.07,0,0,0,13.83,0
12hpf,2.68,0,0,0,0,0
14hpf,2.83,0,0,0,0,0
16hpf,0,0,0,0,1.81,0
2dpf,0.63,0,0,0,0,0
3dpf,9.46,0,0,2.46,0,0
10dpf,4.65,1.31,0.58,1.99,0,0.39
