stage,central_nervous_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm
2dpf,0.76,1.5,0,0.53
3dpf,1.22,0,0.4,0
5dpf,0,0,0.7,0
10dpf,1.04,0,0.48,0
