stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,21.67,0.63,2.17,1.34,12.88,4.03,1.05,2.62,9
3dpf,60.42,0,0.36,0,26.12,1.47,0,0,5.57
5dpf,6.71,0.63,3.29,0.88,40.38,0,0.72,2.35,12.07
10dpf,29.57,0,0,0,18.42,1.63,0,0,3.28
