stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,1.8,0,0,0,0,0,0,0,0
2dpf,23.57,0,0,0,2.27,7.43,0,1.27,1.9
3dpf,126.01,1.91,0,0.42,2.65,28.67,0,0,0
5dpf,31.08,0,1.06,2.47,2.25,31.04,3.09,0,5.31
10dpf,87.62,0.83,0,0.49,0.6,19.36,0.47,0.81,0.86
