stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,6.76,0.54,0,4.53,15.27,5.25,0,1.48
3dpf,2.28,19.74,0,0.55,0,3.63,0.54,3.56
5dpf,1.47,21.64,2.6,9.64,0.96,5.55,0.66,22.88
10dpf,1.63,56.06,2.68,6.19,23.08,1.5,0,12.44
