stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,0.9,0,2.5,0,0
3dpf,0.81,0,0,0,0
5dpf,0,0.38,0,0,0.3
10dpf,0.78,0,0,0.42,0
