stage,central_nervous_system,endoderm,hematopoietic_system,mesenchyme,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,19.35
2dpf,1.92,0,2.54,0.59,0.81,3.65
3dpf,0,0.35,1.81,0,0,0.29
10dpf,0,0,0.38,0,0,0
