stage,central_nervous_system,hematopoietic_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0.51,0,0,0
3dpf,0,0,0.68,0,0
5dpf,0.52,0.31,0.51,0,0.29
10dpf,0,0,0,0.6,0
