stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,1.14,0,0,0,0,0,0,0,0
2dpf,1.09,0,0,0,0.76,0,2.34,0.75,0
3dpf,595.15,0,0,1.74,0,5.21,0.33,0,0
5dpf,29.92,1.67,2.31,3.29,0.37,23.2,1.51,2.03,8.57
10dpf,2627.94,11.19,9.47,12.34,3.08,40.11,1.93,24.38,10.7
