stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.83,0,0.75,1.87,0,0,0,1.77
3dpf,0,0,0,0,0.41,0.33,0,1.14
5dpf,0.38,0.34,0,0,0,0,0,1.47
10dpf,0,0,0,0,0,0,0.69,0.64
