stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,4.99,0,0,0,0,0,0,0
16hpf,1.79,0,0,2.27,0,0,0,0
19hpf,2.35,0,0,7.17,0,0,0,0
24hpf,4.51,0,0,0,0,0,0,1.01
2dpf,68.71,0,0,12.52,0.56,0,0,1.71
3dpf,63.48,0,0,7,0.76,0,0,0.73
5dpf,59.41,0,1.46,6.73,3.32,0.66,0,3.02
10dpf,30.52,1.17,0,12.05,0,0,1.8,0
